ticker,company_name,sector,industry,business_summary,target,market_cap,total_debt,intangible_assets,cash_and_equivalents,current_liabilities,operating_cash_flow,ebitda,interest_expense,net_income,total_assets,fiscal_year,currency,source_url,extraction_status,extraction_error
AUROPHARMA,AUROBINDO PHARMA LTD,Healthcare,Drug Manufacturers - Specialty & Generic,"Aurobindo Pharma Limited, a biopharmaceutical company, develops, manufactures, commercializes, and sells generic pharmaceuticals, active pharmaceutical ingredients (APIs), and injectables. The company offers formulation in form of oral solids, liquids, injectables, vaccines, and metered dose inhalers; and APIs, biosimilars, and peptides targeting therapeutic areas, such as central nervous system, cardiovascular, respiratory, antibiotics, anti-retroviral, anti-diabetics, gastroenterology, oncology, and dermatology. It also provides antiretroviral drugs for the people and children living with HIV; and API space for sterile and non-sterile penicillin's, cephalosporins, penems, and non-beta lactams. The company has operations in India, the United States, Europe, Puerto Rico, and internationally. The company was incorporated in 1986 and is headquartered in Hyderabad, India.",0,778158014464.0,82628700000.0,42387200000.0,81985800000.0,146823400000.0,39246200000.0,70978800000.0,4403900000.0,34858800000.0,497849700000.0,2025,INR,https://finance.yahoo.com/quote/AUROPHARMA.NS/balance-sheet/,YFINANCE,
BAJAJ-AUTO,BAJAJ AUTO LIMITED,Consumer Cyclical,Auto Manufacturers,"Bajaj Auto Limited, together with its subsidiaries, engages in the development, manufacture, and distribution of automobiles in India and internationally. The company offers motorcycles, bikes, commercial vehicles, electric two-wheelers, and three-wheeler, as well as related parts and accessories. It also exports its products. The company was founded in 1945 and is based in Pune, India.",0,2741143076864.0,92365200000.0,716700000.0,91986700000.0,115838100000.0,-14055700000.0,110266600000.0,3889000000.0,73247300000.0,541986100000.0,2025,INR,https://finance.yahoo.com/quote/BAJAJ-AUTO.NS/balance-sheet/,YFINANCE,
BALKRISIND,BALKRISHNA IND. LTD,Consumer Cyclical,Auto Parts,"Balkrishna Industries Limited manufactures and sells tires in India, Europe, North America, and internationally. It provides manufacturing and selling of off-highway tires OHT for use in various applications, such as agricultural, mining, forestry, construction, industrial, earthmoving, port, all-terrain vehicle ATV, and turf care applications. The company was incorporated in 1961 and is headquartered in Mumbai, India.",0,431928606720.0,32674500000.0,37300000.0,17830200000.0,42266500000.0,17641400000.0,29775900000.0,1095400000.0,16549600000.0,156346600000.0,2025,INR,https://finance.yahoo.com/quote/BALKRISIND.NS/balance-sheet/,YFINANCE,
BALLARPUR,"BALLARPUR.NS,0P0000C2S8,0",,,,1,14166679552.0,6878034000.0,0.0,438577000.0,1601629000.0,-345338000.0,-135054000.0,428750000.0,-667570000.0,12518046000.0,2025,INR,https://finance.yahoo.com/quote/BALLARPUR.NS/balance-sheet/,YFINANCE,
BASF,BASF INDIA LTD,Basic Materials,Specialty Chemicals,"BASF India Limited provides chemicals, materials, industrial solutions, surface technologies, nutrition and care, and agricultural solutions in India and internatinally. The company's Agricultural Solution segment offers crop protection products, such as insecticides, herbicides, fungicides, and plant growth regulators, as well as seed treatment solutions. Its Materials segment offers performance materials, such as polyurethane, and engineering and specialty plastics; and monomers comprising basic raw materials for polyurethanes, inorganics, and polyamides, as well as its precursors. The company's Industrial Solutions segment provides dispersions, resins, additives, and performance chemicals for paints and coatings, construction, paper, adhesives, automobile, printing, and packaging industries. Its Surface Technologies segment offers catalysts and coatings. The company's Nutrition & Care segment provides solutions for personal care, home care and institutional cleaning, and industrial formulation for textile, leather, agrochemicals, and metal surface cleaning; and products for human nutrition, animal nutrition, pharma solutions, and aroma ingredients. Its Chemicals segment provides petrochemicals, including oxo-alcohols, acrylic acid, acrylic monomers, superabsorbent, and specialty plasticizers used in paints and coatings, adhesives, and baby diapers, as well as flexible PVC applications, such as artificial leather for automotive upholstery, wires and cables, and packaging; and intermediate chemicals for pharmaceuticals, agrochemicals, coatings, food and feed, flavor and fragrance, surfactants, rubber chemicals, textiles, personal care, adhesives, dyes, etc. BASF India Limited was incorporated in 1943 and is based in Navi Mumbai, India. BASF India Limited is a subsidiary of BASF SE.",0,155010203648.0,1901000000.0,15200000.0,8165400000.0,46264700000.0,3727400000.0,8421800000.0,158300000.0,4790600000.0,84624400000.0,2025,INR,https://finance.yahoo.com/quote/BASF.NS/balance-sheet/,YFINANCE,
BATAINDIA,BATA INDIA LTD,Consumer Cyclical,Footwear & Accessories,"Bata India Limited manufactures, sells, and trades in footwear and accessories through its retail and wholesale network in India and internationally. It offers men's footwear, including casual shoes, slippers and flipflop, as well as ethnic, formals, loafers, sandals, sneakers, sports, and outdoor shoes; women's footwear, such as ballerinas, boots, casual, flats, flipflop, loafers, mule, sandals, sneakers, sports, thongs, and toe ring shoes, as well as heel footwears; kids' footwear; apparel, including joggers and bottoms, shorts, t-shirt, and Polos for men and women; and accessories, such as belts, handbags, laptop bags, belts, wallets, school bags, and other bags. The company also engages in property letting activities. It sells its products primarily under the Bata, Hush Puppies, Nine West, North Star, Power, Bata Red Label, Bata Comfit, Bubblegummers, Disney, Naturalizer, Marie Claire, Scholl, Floatz by Bata, Weinbrenner, and Bata Industrials brand names through retail and franchisee stores, a wholesale network, and e-commerce. The company was formerly known as Bata Shoe Company Private Limited and changed its name to Bata India Limited in 1973. Bata India Limited was incorporated in 1931 and is based in Gurugram, India. Bata India Limited is a subsidiary of Bata (BN) B.V.",0,94268522496.0,14464510000.0,2674770000.0,6297690000.0,9379530000.0,7378210000.0,9261530000.0,1284750000.0,3306560000.0,38228440000.0,2025,INR,https://finance.yahoo.com/quote/BATAINDIA.NS/balance-sheet/,YFINANCE,
BAYERCROP,BAYER CROPSCIENCE LTD,Basic Materials,Agricultural Inputs,"Bayer CropScience Limited engages in the manufacture, sale, and distribution of insecticides, fungicides, herbicides, and various other agrochemical products and hybrid corn seeds in India, Germany, Bangladesh, and internationally. It provides medicines in the therapeutic areas of cardiology, gynecology, diabetes, oncology, and ophthalmology; and computed tomography, X-Ray, and magnetic resonance imaging devices. In addition, the company offers consumer health products that are used as a daily health solution to treat minor illnesses, as well as sells and distributes row crop hybrid seeds. Further, it provides digital farming products comprising FarmRise and other digital applications, as well as tools, including remote sensing, IoT sensors, GPS, drones, artificial intelligence, and data analytics to monitor and manage crop growth, soil health, and weather conditions. The company also exports its products. Bayer CropScience Limited was founded in 1896 and is based in Thane, India.",0,220031926272.0,1051000000.0,1364000000.0,9209000000.0,22237000000.0,2620000000.0,8093000000.0,170000000.0,5680000000.0,52459000000.0,2025,INR,https://finance.yahoo.com/quote/BAYERCROP.NS/balance-sheet/,YFINANCE,
BCG,Brightcom Group Limited,Technology,Software - Infrastructure,Provides digital marketing solutions and technology services.,1,0.0,999286000.0,52000.0,57651000.0,636519000.0,-4557519000.0,65328000.0,3127000.0,17157000.0,17890641000.0,2022,INR,https://AnnualReport,SUCCESS_MANUAL,
BEL,BHARAT ELECTRONICS LTD,Industrials,Aerospace & Defense,"Bharat Electronics Limited designs, manufactures, and supplies electronic equipment and systems for the defense and civilian markets in India. The company's defense products include defense communication products, land-based radars, naval systems, electronic warfare systems, avionics, electro optics, tank and armored fighting vehicle electronic systems, weapon systems, C4I systems, upgrades, shelters and masts, simulators, batteries, components and devices, fuzes and unmanned systems; microwave tubes and power modules, microwave super components, digital multichannel data recorders, and hybrid micro circuits; and micro-electro mechanical systems, such as pressure transducers, and conductivity temperature and depth sensors. Its non-defense products comprise e-governance systems, homeland security products, civilian radars, and telecom and broadcast systems; integrated traffic management systems, real time train information systems, and solar power solutions; and PD and strategic products, silicon radiation detectors, passive vacuum devices, EMI filters, and multichannel voice logging recorder systems. It also provides electronic manufacturing services, including PCB assembly and testing, precision fabrication, microwave integrated circuit assemblies, super components modules, cable assemblies, and antennae manufacturing services; designs and manufactures transformers, coils, chokes, and sub-assemblies; and software services. In addition, the company offers cyber security products, such as data diodes and secure storage products; EV charging stations; and platform screen doors. Further, the company provides security architecture conceptualization and consulting, and information security audit services. It exports its products to the United States, France, Spain, the United Kingdom, Mauritius, Seychelles, Mauritius, the Republic of Armenia, Sri Lanka, Sweden, and Israel. Bharat Electronics Limited was incorporated in 1954 and is headquartered in Bengaluru, India.",0,3227632795648.0,612300000.0,7894800000.0,95975600000.0,197525400000.0,5866200000.0,75757700000.0,93900000.0,53214400000.0,408318600000.0,2025,INR,https://finance.yahoo.com/quote/BEL.NS/balance-sheet/,YFINANCE,
BERGEPAINT,BERGER PAINTS (I) LTD,Basic Materials,Specialty Chemicals,"Berger Paints India Limited manufactures and sells paints for home, professional, and industrial users in India and internationally. The company offers interior wall coatings, including designer finishes, interior emulsions, and ceiling paints; exterior wall coatings comprising exterior emulsions and textures, and roof and floor coatings; specialty industrial coatings; putty and cement paints; solvent, interior, exterior, metal, and wood primers; waterproofing solutions; wood finishes; enamels; aerosol spray paints, and DIY kits and stickers. It also provides automotive, fireproof, protective, floor, and powder coatings; road markings; construction chemicals, flooring compounds, bitumen and coal tar-based products, sealants and adhesives, and anti-corrosive coatings; lacquers; and various sanitization products. In addition, the company offers acrylic, silicate, and mineral plasters; thermal insulation adhesives; mortars; ready to use coat, wood effect, ribbed effect, concrete effect, and 3D effect; gel adhesives; and coil coating solutions. The company was formerly known as British Paints (India) Limited and changed its name to Berger Paints India Limited in December 1983. The company was incorporated in 1923 and is based in Kolkata, India. Berger Paints India Limited is a subsidiary of U. K. Paints India Private Limited.",0,538479198208.0,6702700000.0,3564500000.0,8347400000.0,23797100000.0,12690500000.0,19859300000.0,632700000.0,11804000000.0,91316400000.0,2025,INR,https://finance.yahoo.com/quote/BERGEPAINT.NS/balance-sheet/,YFINANCE,
