ticker,company_name,sector,industry,business_summary,target,market_cap,total_debt,intangible_assets,cash_and_equivalents,current_liabilities,operating_cash_flow,ebitda,interest_expense,net_income,total_assets,fiscal_year,currency,source_url,extraction_status,extraction_error
MOIL,MOIL LIMITED,Basic Materials,Other Industrial Metals & Mining,"MOIL Limited engages in the exploration, development, and marketing of various grades of manganese ores in India and Internationally. It operates through three segments: Mining, Manufacturing, and Power Generation. The company manufactures and sells various grades of manganese ores, such as high-grade ores for the production of ferro manganese; medium grade ores for the production of silico manganese; blast furnace grade ores for producing hot metals; and dioxide for dry battery cells and chemical industries. It also offers electrolytic manganese dioxide and high carbon ferro manganese. In addition, the company operates wind energy farms with an installed capacity of 4.8 MW at Nagda Hills and 15.2 MW at Ratedi Hills in Dewas district of Madhya Pradesh; and solar power plant with an installed capacity of 5MW in Maharashtra and 5.5MW in Madhya Pradesh, as well as 10 mines located in Maharashtra and Madhya Pradesh. The company was formerly known as Manganese Ore (India) Limited. and changed its name to MOIL Limited in 2010. MOIL Limited was founded in 1896 and is based in Nagpur, India.",0,66254786560.0,0.0,977543000.0,9047273000.0,4396386000.0,4342933000.0,5411723000.0,nan,3816371000.0,32113542000.0,2025,INR,https://finance.yahoo.com/quote/MOIL.NS/balance-sheet/,yfinance,
EDUCOMP,Educomp Solutions Limited,Technology,IT Services,Provides technology-based education solutions and services in India.,1,0.0,19828370000,416010000,344090000,10410930000,1415640000,-973360000,2471200000,-3433380000,30975310000,2016,INR,Annual Report,SUCCESS_MANUAL,
ELECON,ELECON ENG. CO. LTD,Industrials,Specialty Industrial Machinery,"Elecon Engineering Company Limited manufactures and sells industrial gears and material handling equipment in India and internationally. The company operates in two segments, Material Handling Equipment and Transmission Equipment. It offers helical and bevel helical, planetary, worm, high speed, wind turbine, marine, and custom-built gear boxes; and customized gear boxes, loose gears, and couplings. The company also provides material handling equipment, such as raw material handling systems, stackers, scrapers/reclaimers, bagging and weighing machines, wagon and truck loaders, crushers, wagon tipplers and associated equipment, feeders, idlers and pulleys, magnates/weighers/detectors, port equipment, and cable reeling drums; and alternate energy products. In addition, it engages in the ferrous and non-ferrous foundry business. Further, the company offers gearbox repair and refurbish services; and material handling equipment support services. It serves cement, sugar, defense, steel, mineral, metal, mining, power, plastic, material handling, chemical, palm oil, crane, paper, rubber, marine, and fertilizer industries, as well as windmills. Elecon Engineering Company Limited was founded in 1951 and is based in Vallabh Vidya Nagar, India.",0,116239163392.0,2726500000.0,271700000.0,8533600000.0,6658400000.0,3142200000.0,5836200000.0,249100000.0,3411500000.0,32336800000.0,2026,INR,https://finance.yahoo.com/quote/ELECON.NS/balance-sheet/,yfinance,
INFOEDGE,INFOEDGE LTD,,,,0,,,,,,,,,,,,INR,https://finance.yahoo.com/quote/INFOEDGE.NS/balance-sheet/,metadata_only,yfinance:Empty balance sheet from yfinance
KHAITAN,KHAITAN LTD,,,,0,,,,,,,,,,,,INR,https://finance.yahoo.com/quote/KHAITAN.NS/balance-sheet/,metadata_only,yfinance:Empty balance sheet from yfinance
KITEX,KITEX GARMENTS LTD,Consumer Cyclical,Apparel Manufacturing,"Kitex Garments Limited manufactures and sells fabric and readymade garments for infants and children in India, the United States, and internationally. It manufactures and exports knitted fabrics and infant garments. The company sells baby suits, sleepwear, rompers, burps, bips, and training pants. It exports its products. Kitex Garments Limited was incorporated in 1992 and is headquartered in Ernakulam, India.",0,33887070208.0,10824968000.0,165000.0,393966000.0,2866346000.0,542836000.0,2183793000.0,130921000.0,1387327000.0,25866181000.0,2025,INR,https://finance.yahoo.com/quote/KITEX.NS/balance-sheet/,yfinance,
AUROPHARMA,AUROBINDO PHARMA LTD,Healthcare,Drug Manufacturers - Specialty & Generic,"Aurobindo Pharma Limited, a biopharmaceutical company, develops, manufactures, commercializes, and sells generic pharmaceuticals, active pharmaceutical ingredients (APIs), and injectables. The company offers formulation in form of oral solids, liquids, injectables, vaccines, and metered dose inhalers; and APIs, biosimilars, and peptides targeting therapeutic areas, such as central nervous system, cardiovascular, respiratory, antibiotics, anti-retroviral, anti-diabetics, gastroenterology, oncology, and dermatology. It also provides antiretroviral drugs for the people and children living with HIV; and API space for sterile and non-sterile penicillin's, cephalosporins, penems, and non-beta lactams. The company has operations in India, the United States, Europe, Puerto Rico, and internationally. The company was incorporated in 1986 and is headquartered in Hyderabad, India.",0,778158014464.0,82628700000.0,42387200000.0,81985800000.0,146823400000.0,39246200000.0,70978800000.0,4403900000.0,34858800000.0,497849700000.0,2025.0,INR,https://finance.yahoo.com/quote/AUROPHARMA.NS/balance-sheet/,yfinance,
HINDZINC,HINDUSTAN ZINC LIMITED,Basic Materials,Other Industrial Metals & Mining,"Hindustan Zinc Limited explores for, extracts, and processes minerals in India, rest of Asia, and internationally. It operates through two segments, Zinc, Lead, Silver & Others; and Wind Energy. The company produces refined zinc and lead, precious metals, and silver; sulphuric acid; rock-phosphate; and metals and related alloys. It also operates captive thermal, wind and solar power, and waste heat recovery boiler power plants. In addition, the company offers di ammonium phosphate/nitrogen, phosphorus, and potassium fertilizers. The company was incorporated in 1966 and is based in Udaipur, India. Hindustan Zinc Limited is a subsidiary of Vedanta Limited.",0,2376953233408.0,115360000000.0,1230000000.0,93000000000.0,111990000000.0,141600000000.0,181730000000.0,9800000000.0,103530000000.0,344900000000.0,2025.0,INR,https://finance.yahoo.com/quote/HINDZINC.NS/balance-sheet/,yfinance,
INDIAMART,INDIAMART INTERMESH LTD,Communication Services,Internet Content & Information,"IndiaMART InterMESH Limited operates an online business-to-business marketplace for business products and services in India and internationally. The company's e-marketplace acts as an interactive hub for domestic and international buyers and suppliers. Its platform serves small and medium enterprises, large enterprises, and individuals. The company also provides the Live Keeping Tally mobile app, which allows users to access their Tally data in real-time from anywhere. IndiaMART InterMESH Limited was incorporated in 1999 and is based in Noida, India.",0,126555004928.0,330370000.0,4823110000.0,28846970000.0,12215550000.0,6232130000.0,7461590000.0,74060000.0,5506980000.0,41336850000.0,2025.0,INR,https://finance.yahoo.com/quote/INDIAMART.NS/balance-sheet/,yfinance,
KEC,KEC INTL. LIMITED,Industrials,Engineering & Construction,"KEC International Limited engages in the engineering, procurement, and construction (EPC) business. It designs, manufactures, supplies, and erects transmission lines on turnkey basis; executes gas insulated transmission lines; undertakes EPC projects of high voltage electrical switching and distribution substations, as well as transmission lines in oil field areas; and turnkey solutions for railway contracts. The company also provides civil engineering solutions for transportation; urban infrastructure; industrial; residential and defense; commercial, public space, and datacenters; water; and international projects. In addition, it is involved in the provision of solar EPC services for large solar PV projects and PV solutions for industrial and commercial consumers; and design and engineering, project execution and management, bid management, and project feasibility analysis for large-scale solar photovoltaic power plants, as well as roof-top solar PV projects. Further, the company undertakes the construction of oil and gas / slurry pipelines and composite mechanical, civil, electrical, and instrumentation work in hydrocarbon facilities. The company manufactures and exports power cables, including EHV, HT and LV, telecom and optical fiber cables, control and instrumentation cables, and railway cables and conductors; special-purpose cables, such as cathodic protection, concentric, flat submersible, electric vehicle charging, hybrid, and green cables; and provides turnkey cabling solutions. KEC International Limited was founded in 1945 and is headquartered in Mumbai, India. KEC International Limited is a subsidiary of RPG Enterprises Limited.",0,150123495424.0,39574800000.0,2830500000.0,6161200000.0,162268800000.0,4190700000.0,15643600000.0,6531900000.0,5707400000.0,221799200000.0,2025.0,INR,https://finance.yahoo.com/quote/KEC.NS/balance-sheet/,yfinance,
AARTIIND,AARTI INDUSTRIES LTD,Basic Materials,Specialty Chemicals,"Aarti Industries Limited engages in the manufacture and sale of specialty chemicals in India and internationally. It offers di chloro benzene, nitro chloro and nitro benzene, nitro toluenes, sulphur, and other organic and inorganic products; chlorination, nitration, hydrogenation, ammonolysis, halex, dinitro chlorination, alkylation, hydrolysis, methoxylation, esterification, diazotization, sulphonation, condensation, n-alkylation, and oxidation. It also provides end use products, including dyes, basic pharma, pigments, agro chemicals, polymers, fertilizers, UV absorbers, plasticizers, specialty chemicals, flavour fragrance and food beverage products, and refinery and oil field chemicals, as well as intermediates. Aarti Industries Limited was incorporated in 1984 and is headquartered in Mumbai, India.",0,154081886208.0,38477900000.0,2286500000.0,2946000000.0,34664000000.0,12419300000.0,9778000000.0,2363000000.0,3308700000.0,111135200000.0,2025.0,INR,https://finance.yahoo.com/quote/AARTIIND.NS/balance-sheet/,yfinance,
